110000,北京市
110000,北京
120000,天津市
120000,天津
130000,河北省
130000,河北
140000,山西省
140000,山西
150000,内蒙古自治区
150000,内蒙古
210000,辽宁省
210000,辽宁
220000,吉林省
220000,吉林
230000,黑龙江省
230000,黑龙江
310000,上海市
310000,上海
320000,江苏省
320000,江苏
330000,浙江省
330000,浙江
340000,安徽省
340000,安徽
350000,福建省
350000,福建
360000,江西省
360000,江西
370000,山东省
370000,山东
410000,河南省
410000,河南
420000,湖北省
420000,湖北
430000,湖南省
430000,湖南
440000,广东省
440000,广东
450000,广西壮族自治区
450000,广西
460000,海南省
460000,海南
500000,重庆市
500000,重庆
510000,四川省
510000,四川
520000,贵州省
520000,贵州
530000,云南省
530000,云南
540000,西藏自治区
540000,西藏
610000,陕西省
610000,陕西
620000,甘肃省
620000,甘肃
630000,青海省
630000,青海
640000,宁夏回族自治区
640000,宁夏
650000,新疆维吾尔自治区
650000,新疆
710000,台湾省
710000,台湾
810000,香港特别行政区
810000,香港
820000,澳门特别行政区
820000,澳门
