450000,广西壮族自治区
450000,广西
450100,南宁市
450100,南宁
450102,兴宁区
450102,兴宁
450103,青秀区
450103,青秀
450105,江南区
450105,江南
450107,西乡塘区
450107,西乡塘
450108,良庆区
450108,良庆
450109,邕宁区
450109,邕宁
450122,武鸣县
450122,武鸣
450123,隆安县
450123,隆安
450124,马山县
450124,马山
450125,上林县
450125,上林
450126,宾阳县
450126,宾阳
450127,横县
450200,柳州市
450200,柳州
450202,城中区
450202,城中
450203,鱼峰区
450203,鱼峰
450204,柳南区
450204,柳南
450205,柳北区
450205,柳北
450221,柳江县
450221,柳江
450222,柳城县
450222,柳城
450223,鹿寨县
450223,鹿寨
450224,融安县
450224,融安
450225,融水苗族自治县
450225,融水
450226,三江侗族自治县
450226,三江
450300,桂林市
450300,桂林
450302,秀峰区
450302,秀峰
450303,叠彩区
450303,叠彩
450304,象山区
450304,象山
450305,七星区
450305,七星
450311,雁山区
450311,雁山
450312,临桂区
450312,临桂
450321,阳朔县
450321,阳朔
450323,灵川县
450323,灵川
450324,全州县
450324,全州
450325,兴安县
450325,兴安
450326,永福县
450326,永福
450327,灌阳县
450327,灌阳
450328,龙胜各族自治县
450328,龙胜
450329,资源县
450329,资源
450330,平乐县
450330,平乐
450331,荔浦县
450331,荔浦
450332,恭城瑶族自治县
450332,恭城
450400,梧州市
450400,梧州
450403,万秀区
450403,万秀
450405,长洲区
450405,长洲
450406,龙圩区
450406,龙圩
450421,苍梧县
450421,苍梧
450422,藤县
450423,蒙山县
450423,蒙山
450481,岑溪市
450481,岑溪
450500,北海市
450500,北海
450502,海城区
450502,海城
450503,银海区
450503,银海
450512,铁山港区
450512,铁山港
450521,合浦县
450521,合浦
450600,防城港市
450600,防城港
450602,港口区
450602,港口
450603,防城区
450603,防城
450621,上思县
450621,上思
450681,东兴市
450681,东兴
450700,钦州市
450700,钦州
450702,钦南区
450702,钦南
450703,钦北区
450703,钦北
450721,灵山县
450721,灵山
450722,浦北县
450722,浦北
450800,贵港市
450800,贵港
450802,港北区
450802,港北
450803,港南区
450803,港南
450804,覃塘区
450804,覃塘
450821,平南县
450821,平南
450881,桂平市
450881,桂平
450900,玉林市
450900,玉林
450902,玉州区
450902,玉州
450903,福绵区
450903,福绵
450921,容县
450922,陆川县
450922,陆川
450923,博白县
450923,博白
450924,兴业县
450924,兴业
450981,北流市
450981,北流
451000,百色市
451000,百色
451002,右江区
451002,右江
451021,田阳县
451021,田阳
451022,田东县
451022,田东
451023,平果县
451023,平果
451024,德保县
451024,德保
451025,靖西县
451025,靖西
451026,那坡县
451026,那坡
451027,凌云县
451027,凌云
451028,乐业县
451028,乐业
451029,田林县
451029,田林
451030,西林县
451030,西林
451031,隆林各族自治县
451031,隆林
451100,贺州市
451100,贺州
451102,八步区
451102,八步
451121,昭平县
451121,昭平
451122,钟山县
451122,钟山
451123,富川瑶族自治县
451123,富川
451200,河池市
451200,河池
451202,金城江区
451202,金城江
451221,南丹县
451221,南丹
451222,天峨县
451222,天峨
451223,凤山县
451223,凤山
451224,东兰县
451224,东兰
451225,罗城仫佬族自治县
451225,罗城
451226,环江毛南族自治县
451226,环江
451227,巴马瑶族自治县
451227,巴马
451228,都安瑶族自治县
451228,都安
451229,大化瑶族自治县
451229,大化
451281,宜州市
451281,宜州
451300,来宾市
451300,来宾
451302,兴宾区
451302,兴宾
451321,忻城县
451321,忻城
451322,象州县
451322,象州
451323,武宣县
451323,武宣
451324,金秀瑶族自治县
451324,金秀
451381,合山市
451381,合山
451400,崇左市
451400,崇左
451402,江州区
451402,江州
451421,扶绥县
451421,扶绥
451422,宁明县
451422,宁明
451423,龙州县
451423,龙州
451424,大新县
451424,大新
451425,天等县
451425,天等
451481,凭祥市
451481,凭祥
