540000,西藏自治区
540000,西藏
540100,拉萨市
540100,拉萨
540102,城关区
540102,城关
540121,林周县
540121,林周
540122,当雄县
540122,当雄
540123,尼木县
540123,尼木
540124,曲水县
540124,曲水
540125,堆龙德庆县
540125,堆龙德庆
540126,达孜县
540126,达孜
540127,墨竹工卡县
540127,墨竹工卡
542100,昌都地区
542121,昌都县
542121,昌都
542122,江达县
542122,江达
542123,贡觉县
542123,贡觉
542124,类乌齐县
542124,类乌齐
542125,丁青县
542125,丁青
542126,察雅县
542126,察雅
542127,八宿县
542127,八宿
542128,左贡县
542128,左贡
542129,芒康县
542129,芒康
542132,洛隆县
542132,洛隆
542133,边坝县
542133,边坝
542200,山南地区
542200,山南
542221,乃东县
542221,乃东
542222,扎囊县
542222,扎囊
542223,贡嘎县
542223,贡嘎
542224,桑日县
542224,桑日
542225,琼结县
542225,琼结
542226,曲松县
542226,曲松
542227,措美县
542227,措美
542228,洛扎县
542228,洛扎
542229,加查县
542229,加查
542231,隆子县
542231,隆子
542232,错那县
542232,错那
542233,浪卡子县
542233,浪卡子
542300,日喀则地区
542301,日喀则市
542301,日喀则
542322,南木林县
542322,南木林
542323,江孜县
542323,江孜
542324,定日县
542324,定日
542325,萨迦县
542325,萨迦
542326,拉孜县
542326,拉孜
542327,昂仁县
542327,昂仁
542328,谢通门县
542328,谢通门
542329,白朗县
542329,白朗
542330,仁布县
542330,仁布
542331,康马县
542331,康马
542332,定结县
542332,定结
542333,仲巴县
542333,仲巴
542334,亚东县
542334,亚东
542335,吉隆县
542335,吉隆
542336,聂拉木县
542336,聂拉木
542337,萨嘎县
542337,萨嘎
542338,岗巴县
542338,岗巴
542400,那曲地区
542421,那曲县
542421,那曲
542422,嘉黎县
542422,嘉黎
542423,比如县
542423,比如
542424,聂荣县
542424,聂荣
542425,安多县
542425,安多
542426,申扎县
542426,申扎
542427,索县
542428,班戈县
542428,班戈
542429,巴青县
542429,巴青
542430,尼玛县
542430,尼玛
542431,双湖县
542431,双湖
542500,阿里地区
542500,阿里
542521,普兰县
542521,普兰
542522,札达县
542522,札达
542523,噶尔县
542523,噶尔
542524,日土县
542524,日土
542525,革吉县
542525,革吉
542526,改则县
542526,改则
542527,措勤县
542527,措勤
542600,林芝地区
542621,林芝县
542621,林芝
542622,工布江达县
542622,工布江达
542623,米林县
542623,米林
542624,墨脱县
542624,墨脱
542625,波密县
542625,波密
542626,察隅县
542626,察隅
542627,朗县
