500000,重庆市
500000,重庆
500101,万州区
500101,万州
500102,涪陵区
500102,涪陵
500103,渝中区
500103,渝中
500104,大渡口区
500104,大渡口
500105,江北区
500105,江北
500106,沙坪坝区
500106,沙坪坝
500107,九龙坡区
500107,九龙坡
500108,南岸区
500108,南岸
500109,北碚区
500109,北碚
500110,綦江区
500110,綦江
500110,綦江县
500111,大足区
500111,大足
500112,渝北区
500112,渝北
500113,巴南区
500113,巴南
500114,黔江区
500114,黔江
500115,长寿区
500115,长寿
500116,江津区
500116,江津
500116,江津市
500117,合川区
500117,合川
500118,永川区
500118,永川
500119,南川区
500119,南川
500223,潼南县
500223,潼南
500224,铜梁县
500224,铜梁
500226,荣昌县
500226,荣昌
500227,璧山县
500227,璧山
500227,璧山区
500228,梁平县
500228,梁平区
500228,梁平
500229,城口县
500229,城口
500230,丰都县
500230,丰都
500231,垫江县
500231,垫江
500232,武隆县
500232,武隆
500232,武隆区
500233,忠县
500234,开县
500234,开州
500234,开州区
500235,云阳县
500235,云阳
500236,奉节县
500236,奉节
500237,巫山县
500237,巫山
500238,巫溪县
500238,巫溪
500240,石柱土家族自治县
500240,石柱
500240,石柱县
500241,秀山土家族苗族自治县
500241,秀山
500241,秀山县
500242,酉阳土家族苗族自治县
500242,酉阳
500242,酉阳县
500243,彭水苗族土家族自治县
500243,彭水
500243,彭水县
500130,北部新区
500131,万盛经济技术开发区
500131,万盛
500131,万盛区
500131,万盛经开区
500120,两江新区
500239,黔江土家族苗族自治县
