370000,山东省
370000,山东
370100,济南市
370100,济南
370102,历下区
370102,历下
370103,市中区
370103,市中
370104,槐荫区
370104,槐荫
370105,天桥区
370105,天桥
370112,历城区
370112,历城
370113,长清区
370113,长清
370124,平阴县
370124,平阴
370125,济阳县
370125,济阳
370126,商河县
370126,商河
370181,章丘市
370181,章丘
370200,青岛市
370200,青岛
370202,市南区
370202,市南
370203,市北区
370203,市北
370211,黄岛区
370211,黄岛
370212,崂山区
370212,崂山
370213,李沧区
370213,李沧
370214,城阳区
370214,城阳
370281,胶州市
370281,胶州
370282,即墨市
370282,即墨
370283,平度市
370283,平度
370285,莱西市
370285,莱西
370300,淄博市
370300,淄博
370302,淄川区
370302,淄川
370303,张店区
370303,张店
370304,博山区
370304,博山
370305,临淄区
370305,临淄
370306,周村区
370306,周村
370321,桓台县
370321,桓台
370322,高青县
370322,高青
370323,沂源县
370323,沂源
370400,枣庄市
370400,枣庄
370402,市中区
370402,市中
370403,薛城区
370403,薛城
370404,峄城区
370404,峄城
370405,台儿庄区
370405,台儿庄
370406,山亭区
370406,山亭
370481,滕州市
370481,滕州
370500,东营市
370500,东营
370502,东营区
370502,东营
370503,河口区
370503,河口
370521,垦利县
370521,垦利
370522,利津县
370522,利津
370523,广饶县
370523,广饶
370600,烟台市
370600,烟台
370602,芝罘区
370602,芝罘
370611,福山区
370611,福山
370612,牟平区
370612,牟平
370613,莱山区
370613,莱山
370634,长岛县
370634,长岛
370681,龙口市
370681,龙口
370682,莱阳市
370682,莱阳
370683,莱州市
370683,莱州
370684,蓬莱市
370684,蓬莱
370685,招远市
370685,招远
370686,栖霞市
370686,栖霞
370687,海阳市
370687,海阳
370700,潍坊市
370700,潍坊
370702,潍城区
370702,潍城
370703,寒亭区
370703,寒亭
370704,坊子区
370704,坊子
370705,奎文区
370705,奎文
370724,临朐县
370724,临朐
370725,昌乐县
370725,昌乐
370781,青州市
370781,青州
370782,诸城市
370782,诸城
370783,寿光市
370783,寿光
370784,安丘市
370784,安丘
370785,高密市
370785,高密
370786,昌邑市
370786,昌邑
370800,济宁市
370800,济宁
370802,市中区
370802,市中
370811,任城区
370811,任城
370826,微山县
370826,微山
370827,鱼台县
370827,鱼台
370828,金乡县
370828,金乡
370829,嘉祥县
370829,嘉祥
370830,汶上县
370830,汶上
370831,泗水县
370831,泗水
370832,梁山县
370832,梁山
370881,曲阜市
370881,曲阜
370882,兖州市
370882,兖州
370883,邹城市
370883,邹城
370900,泰安市
370900,泰安
370902,泰山区
370902,泰山
370911,岱岳区
370911,岱岳
370921,宁阳县
370921,宁阳
370923,东平县
370923,东平
370982,新泰市
370982,新泰
370983,肥城市
370983,肥城
371000,威海市
371000,威海
371002,环翠区
371002,环翠
371081,文登市
371081,文登
371082,荣成市
371082,荣成
371083,乳山市
371083,乳山
371100,日照市
371100,日照
371102,东港区
371102,东港
371103,岚山区
371103,岚山
371121,五莲县
371121,五莲
371122,莒县
371200,莱芜市
371200,莱芜
371202,莱城区
371202,莱城
371203,钢城区
371203,钢城
371300,临沂市
371300,临沂
371302,兰山区
371302,兰山
371311,罗庄区
371311,罗庄
371312,河东区
371312,河东
371321,沂南县
371321,沂南
371322,郯城县
371322,郯城
371323,沂水县
371323,沂水
371324,苍山县
371324,苍山
371325,费县
371326,平邑县
371326,平邑
371327,莒南县
371327,莒南
371328,蒙阴县
371328,蒙阴
371329,临沭县
371329,临沭
371400,德州市
371400,德州
371402,德城区
371402,德城
371421,陵县
371422,宁津县
371422,宁津
371423,庆云县
371423,庆云
371424,临邑县
371424,临邑
371425,齐河县
371425,齐河
371426,平原县
371426,平原
371427,夏津县
371427,夏津
371428,武城县
371428,武城
371481,乐陵市
371481,乐陵
371482,禹城市
371482,禹城
371500,聊城市
371500,聊城
371502,东昌府区
371502,东昌府
371521,阳谷县
371521,阳谷
371522,莘县
371523,茌平县
371523,茌平
371524,东阿县
371524,东阿
371525,冠县
371526,高唐县
371526,高唐
371581,临清市
371581,临清
371600,滨州市
371600,滨州
371602,滨城区
371602,滨城
371621,惠民县
371621,惠民
371622,阳信县
371622,阳信
371623,无棣县
371623,无棣
371624,沾化县
371624,沾化
371625,博兴县
371625,博兴
371626,邹平县
371626,邹平
371700,菏泽市
371700,菏泽
371702,牡丹区
371702,牡丹
371721,曹县
371722,单县
371723,成武县
371723,成武
371724,巨野县
371724,巨野
371725,郓城县
371725,郓城
371726,鄄城县
371726,鄄城
371727,定陶县
371727,定陶
371728,东明县
371728,东明
