420000,湖北省
420000,湖北
420100,武汉市
420100,武汉
420102,江岸区
420102,江岸
420103,江汉区
420103,江汉
420104,硚口区
420104,硚口
420105,汉阳区
420105,汉阳
420106,武昌区
420106,武昌
420107,青山区
420107,青山
420111,洪山区
420111,洪山
420112,东西湖区
420112,东西湖
420113,汉南区
420113,汉南
420114,蔡甸区
420114,蔡甸
420115,江夏区
420115,江夏
420116,黄陂区
420116,黄陂
420117,新洲区
420117,新洲
420200,黄石市
420200,黄石
420202,黄石港区
420203,西塞山区
420203,西塞山
420204,下陆区
420204,下陆
420205,铁山区
420205,铁山
420222,阳新县
420222,阳新
420281,大冶市
420281,大冶
420300,十堰市
420300,十堰
420302,茅箭区
420302,茅箭
420303,张湾区
420303,张湾
420321,郧县
420322,郧西县
420322,郧西
420323,竹山县
420323,竹山
420324,竹溪县
420324,竹溪
420325,房县
420381,丹江口市
420381,丹江口
420500,宜昌市
420500,宜昌
420502,西陵区
420502,西陵
420503,伍家岗区
420503,伍家岗
420504,点军区
420504,点军
420505,猇亭区
420505,猇亭
420506,夷陵区
420506,夷陵
420525,远安县
420525,远安
420526,兴山县
420526,兴山
420527,秭归县
420527,秭归
420528,长阳土家族自治县
420528,长阳
420529,五峰土家族自治县
420529,五峰
420581,宜都市
420581,宜都
420582,当阳市
420582,当阳
420583,枝江市
420583,枝江
420600,襄阳市
420600,襄阳
420602,襄城区
420602,襄城
420606,樊城区
420606,樊城
420607,襄州区
420607,襄州
420624,南漳县
420624,南漳
420625,谷城县
420625,谷城
420626,保康县
420626,保康
420682,老河口市
420682,老河口
420683,枣阳市
420683,枣阳
420684,宜城市
420684,宜城
420700,鄂州市
420700,鄂州
420702,梁子湖区
420702,梁子湖
420703,华容区
420703,华容
420704,鄂城区
420704,鄂城
420800,荆门市
420800,荆门
420802,东宝区
420802,东宝
420804,掇刀区
420804,掇刀
420821,京山县
420821,京山
420822,沙洋县
420822,沙洋
420881,钟祥市
420881,钟祥
420900,孝感市
420900,孝感
420902,孝南区
420902,孝南
420921,孝昌县
420921,孝昌
420922,大悟县
420922,大悟
420923,云梦县
420923,云梦
420981,应城市
420981,应城
420982,安陆市
420982,安陆
420984,汉川市
420984,汉川
421000,荆州市
421000,荆州
421002,沙市区
421002,沙市
421003,荆州区
421003,荆州
421022,公安县
421022,公安
421023,监利县
421023,监利
421024,江陵县
421024,江陵
421081,石首市
421081,石首
421083,洪湖市
421083,洪湖
421087,松滋市
421087,松滋
421100,黄冈市
421100,黄冈
421102,黄州区
421102,黄州
421121,团风县
421121,团风
421122,红安县
421122,红安
421123,罗田县
421123,罗田
421124,英山县
421124,英山
421125,浠水县
421125,浠水
421126,蕲春县
421126,蕲春
421127,黄梅县
421127,黄梅
421181,麻城市
421181,麻城
421182,武穴市
421182,武穴
421200,咸宁市
421200,咸宁
421202,咸安区
421202,咸安
421221,嘉鱼县
421221,嘉鱼
421222,通城县
421222,通城
421223,崇阳县
421223,崇阳
421224,通山县
421224,通山
421281,赤壁市
421281,赤壁
421300,随州市
421300,随州
421303,曾都区
421303,曾都
421321,随县
421381,广水市
421381,广水
422800,恩施土家族苗族自治州
422801,恩施市
422801,恩施
422802,利川市
422802,利川
422822,建始县
422822,建始
422823,巴东县
422823,巴东
422825,宣恩县
422825,宣恩
422826,咸丰县
422826,咸丰
422827,来凤县
422827,来凤
422828,鹤峰县
422828,鹤峰
429004,仙桃市
429004,仙桃
429005,潜江市
429005,潜江
429006,天门市
429006,天门
429021,神农架林区
429021,神农架
